NOM;ANNREF;GEOGRAPHIE;GEOGRAPHIE_LIB;IPPAP_DIM1;IPPAP_DIM1_LIB;IPPAP_DIM1_MOD;IPPAP_DIM2;IPPAP_DIM2_LIB;IPPAP_DIM2_MOD;IPPAP_DIM3;IPPAP_DIM3_LIB;IPPAP_DIM3_MOD;VALEUR;QUALITE
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Oleagineux;014;Periodicite;Fevrier;002;131.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Oleagineux;014;Periodicite;Mars;003;134.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Colza;015;Periodicite;Avril;004;131.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Colza;015;Periodicite;Fevrier;002;125.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Colza;015;Periodicite;Mai;005;134.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Colza;015;Periodicite;Mars;003;130.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Colza;015;Periodicite;Janvier;001;120.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Tournesol;016;Periodicite;Fevrier;002;148;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Tournesol;016;Periodicite;Avril;004;134.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Tournesol;016;Periodicite;Mai;005;134.8;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Tournesol;016;Periodicite;Janvier;001;148.8;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Tournesol;016;Periodicite;Mars;003;146.7;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Soja;017;Periodicite;Mai;005;121.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Soja;017;Periodicite;Avril;004;116.9;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Soja;017;Periodicite;Janvier;001;110;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Soja;017;Periodicite;Mars;003;116.9;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Soja;017;Periodicite;Fevrier;002;111.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Pomme de terre;018;Periodicite;Janvier;001;105.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Pomme de terre;018;Periodicite;Mai;005;104.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Pomme de terre;018;Periodicite;Mars;003;109.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Pomme de terre;018;Periodicite;Fevrier;002;103.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Pomme de terre;018;Periodicite;Avril;004;107;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de consommation en frais;019;Periodicite;Mars;003;110.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de consommation en frais;019;Periodicite;Mai;005;104.2;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de consommation en frais;019;Periodicite;Avril;004;107.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de consommation en frais;019;Periodicite;Janvier;001;105;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de consommation en frais;019;Periodicite;Fevrier;002;102.9;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre primeur;020;Periodicite;Mars;003;250.8;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre primeur;020;Periodicite;Mai;005;136.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre primeur;020;Periodicite;Avril;004;178.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre de conservation;021;Periodicite;Janvier;001;105;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre de conservation;021;Periodicite;Fevrier;002;102.9;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre de conservation;021;Periodicite;Avril;004;96.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre de conservation;021;Periodicite;Mai;005;96.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Pomme de terre de conservation;021;Periodicite;Mars;003;99.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair ferme;022;Periodicite;Janvier;001;100.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair ferme;022;Periodicite;Mars;003;96.9;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair ferme;022;Periodicite;Fevrier;002;99.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair ferme;022;Periodicite;Avril;004;93.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair ferme;022;Periodicite;Mai;005;93.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair normale;023;Periodicite;Mai;005;98.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair normale;023;Periodicite;Mars;003;101.2;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair normale;023;Periodicite;Janvier;001;108.2;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair normale;023;Periodicite;Avril;004;98.2;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;______Pomme de terre a chair normale;023;Periodicite;Fevrier;002;105.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de feculerie;024;Periodicite;Janvier;001;157.4;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de feculerie;024;Periodicite;Fevrier;002;157.4;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de feculerie;024;Periodicite;Mai;005;157.4;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de feculerie;024;Periodicite;Avril;004;157.4;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre de feculerie;024;Periodicite;Mars;003;157.4;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre pour l'industrie;025;Periodicite;Fevrier;002;93.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre pour l'industrie;025;Periodicite;Janvier;001;93.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre pour l'industrie;025;Periodicite;Mai;005;93.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre pour l'industrie;025;Periodicite;Avril;004;93.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Pomme de terre pour l'industrie;025;Periodicite;Mars;003;93.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Vins;026;Periodicite;Mai;005;101.8;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Vins;026;Periodicite;Avril;004;101.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Vins;026;Periodicite;Janvier;001;107.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Vins;026;Periodicite;Fevrier;002;103.7;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Vins;026;Periodicite;Mars;003;102.7;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins d'appellation d'origine protegee (AOP) hors vins pour champagne;027;Periodicite;Avril;004;94.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins d'appellation d'origine protegee (AOP) hors vins pour champagne;027;Periodicite;Janvier;001;105.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins d'appellation d'origine protegee (AOP) hors vins pour champagne;027;Periodicite;Mai;005;94.2;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins d'appellation d'origine protegee (AOP) hors vins pour champagne;027;Periodicite;Fevrier;002;99.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins d'appellation d'origine protegee (AOP) hors vins pour champagne;027;Periodicite;Mars;003;96.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins IGP et sans IG;028;Periodicite;Avril;004;104;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins IGP et sans IG;028;Periodicite;Janvier;001;103.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins IGP et sans IG;028;Periodicite;Mai;005;108.3;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins IGP et sans IG;028;Periodicite;Fevrier;002;102.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Vins IGP et sans IG;028;Periodicite;Mars;003;106.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins IGP;029;Periodicite;Mai;005;112;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins IGP;029;Periodicite;Janvier;001;104.2;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins IGP;029;Periodicite;Mars;003;106.6;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins IGP;029;Periodicite;Avril;004;106.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins IGP;029;Periodicite;Fevrier;002;103.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins sans IG;030;Periodicite;Mai;005;87.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins sans IG;030;Periodicite;Fevrier;002;94.1;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins sans IG;030;Periodicite;Janvier;001;96.7;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins sans IG;030;Periodicite;Mars;003;103.5;OUI
IPPAP;2026;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Vins sans IG;030;Periodicite;Avril;004;91.6;OUI
