NOM;ANNREF;GEOGRAPHIE;GEOGRAPHIE_LIB;IPPAP_DIM1;IPPAP_DIM1_LIB;IPPAP_DIM1_MOD;IPPAP_DIM2;IPPAP_DIM2_LIB;IPPAP_DIM2_MOD;IPPAP_DIM3;IPPAP_DIM3_LIB;IPPAP_DIM3_MOD;VALEUR;QUALITE
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_Indice general sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;002;Periodicite;Fevrier;002;140.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Moyenne annuelle;013;124.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Mars;003;130.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Mai;005;119.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Aout;008;120.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Fevrier;002;136.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Juin;006;121.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Septembre;009;120.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Avril;004;124.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Juillet;007;123.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Octobre;010;119.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Decembre;012;118.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Janvier;001;137.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;__Produits vegetaux sauf fruits et legumes, pommes de terre, fleurs coupees et plantes en pots;003;Periodicite;Novembre;011;117.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Mars;003;145.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Fevrier;002;157.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Juillet;007;131.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Avril;004;135.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Aout;008;128.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Mai;005;121.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Moyenne annuelle;013;133;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Decembre;012;119.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Janvier;001;158.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Juin;006;125.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Octobre;010;124;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Septembre;009;126.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Novembre;011;120.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Juin;006;140.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Moyenne annuelle;013;145.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Fevrier;002;164;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Novembre;011;138.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Juillet;007;145.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Septembre;009;142.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Avril;004;142.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Aout;008;145.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Octobre;010;139;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Janvier;001;164.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Decembre;012;136.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Mars;003;159.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Mai;005;131.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Decembre;012;115.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Septembre;009;128;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Octobre;010;123.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Moyenne annuelle;013;133.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Mai;005;122.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Aout;008;125.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Novembre;011;118;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Janvier;001;158.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Juillet;007;132.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Juin;006;126.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Fevrier;002;159.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Avril;004;134.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Mars;003;152.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Juillet;007;164.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Octobre;010;161.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Avril;004;155.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Novembre;011;168.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Juin;006;162.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Decembre;012;167.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Janvier;001;172.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Moyenne annuelle;013;164.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Mai;005;143.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Fevrier;002;170.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Aout;008;175.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Septembre;009;163.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Mars;003;168.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Decembre;012;114.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Aout;008;120.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Mai;005;114.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Juillet;007;124.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Fevrier;002;149.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Janvier;001;152.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Moyenne annuelle;013;126.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Mars;003;136.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Septembre;009;121.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Juin;006;117.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Avril;004;127;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Octobre;010;120.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Novembre;011;116.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Mai;005;136.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Juin;006;134.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Mars;003;153.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Juillet;007;142.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Aout;008;156.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Decembre;012;135.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Novembre;011;136.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Octobre;010;142.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Janvier;001;169;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Fevrier;002;155.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Septembre;009;143.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Avril;004;149.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Moyenne annuelle;013;146.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Juillet;007;122.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Octobre;010;121;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Novembre;011;123.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Mars;003;139.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Janvier;001;152.2;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Avril;004;137.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Fevrier;002;149.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Moyenne annuelle;013;131.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Septembre;009;125.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Mai;005;125;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Decembre;012;130.5;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Aout;008;125.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Juin;006;127.8;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Juillet;007;148.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Moyenne annuelle;013;145.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Juin;006;146.3;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Mai;005;140.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Octobre;010;120.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Novembre;011;118.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Avril;004;153.9;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Septembre;009;131;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Mars;003;167.7;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Decembre;012;121.6;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Fevrier;002;177.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Janvier;001;176.4;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Aout;008;147.1;OUI
IPPAP;2023;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Triticale;012;Periodicite;Septembre;009;119.6;OUI
