NOM;ANNREF;GEOGRAPHIE;GEOGRAPHIE_LIB;IPPAP_DIM1;IPPAP_DIM1_LIB;IPPAP_DIM1_MOD;IPPAP_DIM2;IPPAP_DIM2_LIB;IPPAP_DIM2_MOD;IPPAP_DIM3;IPPAP_DIM3_LIB;IPPAP_DIM3_MOD;VALEUR;QUALITE
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Mai;005;212.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Mars;003;200.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Juillet;007;182.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Novembre;011;176.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Janvier;001;150.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Fevrier;002;147.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Octobre;010;186.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Moyenne annuelle;013;182.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Decembre;012;165.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Aout;008;181;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;___Cereales (production);004;Periodicite;Juin;006;199.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Novembre;011;182.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Septembre;009;188.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Mars;003;223.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Decembre;012;172.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Janvier;001;173.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Mai;005;232.5;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Moyenne annuelle;013;196.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Avril;004;231.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Fevrier;002;167.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Juin;006;219.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Octobre;010;189.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Aout;008;184.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Orge;005;Periodicite;Juillet;007;190.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Moyenne annuelle;013;183.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Mars;003;214.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Fevrier;002;151.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Avril;004;225.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Juin;006;197.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Aout;008;171.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Mai;005;218.5;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Septembre;009;181.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Decembre;012;164.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Octobre;010;178.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Janvier;001;150.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Novembre;011;171.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de mouture;006;Periodicite;Juillet;007;173.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Moyenne annuelle;013;215.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Septembre;009;198.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Mars;003;237.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Novembre;011;198.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Decembre;012;183.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Avril;004;239.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Janvier;001;207.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Mai;005;253.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Juin;006;252.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Aout;008;203.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Octobre;010;206.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Fevrier;002;190;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;_____Orge de brasserie;007;Periodicite;Juillet;007;216.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Novembre;011;170.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Septembre;009;179.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Janvier;001;143.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Aout;008;174;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Juillet;007;178.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Decembre;012;160.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Juin;006;198.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Mars;003;195.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Mai;005;211;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Fevrier;002;139.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Moyenne annuelle;013;177.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Avril;004;203.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble tendre;008;Periodicite;Octobre;010;179.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Septembre;009;167.4;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Fevrier;002;162;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Moyenne annuelle;013;172.8;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Avril;004;160.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Octobre;010;177.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Janvier;001;175;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Mars;003;161.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Aout;008;169;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Mai;005;183.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Novembre;011;178;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Decembre;012;175;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Juin;006;191.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Ble dur;009;Periodicite;Juillet;007;173.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Aout;008;149.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Septembre;009;152.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Decembre;012;152.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Avril;004;125;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Fevrier;002;113.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Janvier;001;116.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Juin;006;156.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Octobre;010;157.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Mars;003;135;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Novembre;011;157.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Moyenne annuelle;013;143.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Juillet;007;150.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Avoine;010;Periodicite;Mai;005;152.2;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Mai;005;210.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Novembre;011;195.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Moyenne annuelle;013;191.3;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Fevrier;002;148.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Janvier;001;145.7;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Juin;006;200.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Octobre;010;204.9;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Juillet;007;190.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Septembre;009;202.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Aout;008;201.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Decembre;012;178.6;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Mars;003;208.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Sorgho;011;Periodicite;Avril;004;210.1;OUI
IPPAP;2022;METRO;FR metro - France metropolitaine;Indicateur;Indice Ippap base 100 en 2020 (1);001;Produit;____Triticale;012;Periodicite;Moyenne annuelle;013;185.1;OUI
